entrance_id,rank,stop_id,walk_dist_m,weight_logit,weight_inv,reachable
321,6,34,540.5,0.0614,0.0733,True
321,7,11,671.7,0.0363,0.059,True
321,8,32,705.3,0.0317,0.0562,True
321,9,51,733.1,0.0284,0.054,True
321,10,20,786.5,0.0229,0.0504,True
322,1,25,162.6,0.2485,0.2253,True
322,2,15,260.0,0.1683,0.1409,True
322,3,35,268.3,0.1628,0.1366,True
322,4,14,303.6,0.1414,0.1206,True
322,5,45,340.2,0.1221,0.1077,True
322,6,34,639.3,0.0369,0.0573,True
322,7,11,651.1,0.0352,0.0563,True
322,8,20,653.0,0.0349,0.0561,True
322,9,51,712.5,0.0275,0.0514,True
322,10,46,765.4,0.0223,0.0479,True
323,1,35,190.7,0.2708,0.2221,True
323,2,25,275.9,0.1926,0.1535,True
323,3,45,334.1,0.1526,0.1267,True
323,4,15,414.8,0.1105,0.1021,True
323,5,14,458.4,0.0928,0.0924,True
323,6,34,561.7,0.0614,0.0754,True
323,7,11,692.9,0.0363,0.0611,True
323,8,32,726.6,0.0317,0.0583,True
323,9,51,754.3,0.0284,0.0561,True
323,10,20,807.8,0.0229,0.0524,True
324,1,35,239.6,0.2193,0.1783,True
324,2,25,283.6,0.1839,0.1507,True
324,3,15,334.2,0.1502,0.1279,True
324,4,14,377.8,0.1262,0.1131,True
324,5,45,383.1,0.1236,0.1115,True
324,6,34,610.7,0.0497,0.07,True
324,7,11,612.3,0.0494,0.0698,True
324,8,51,673.7,0.0386,0.0634,True
324,9,20,727.2,0.0312,0.0588,True
324,10,50,754.9,0.0279,0.0566,True
325,1,25,252.3,0.1991,0.1644,True
325,2,35,262.4,0.1912,0.1581,True
325,3,15,302.9,0.1627,0.137,True
325,4,14,346.6,0.1366,0.1197,True
325,5,45,405.9,0.1077,0.1022,True
325,6,11,581.1,0.0535,0.0714,True
325,7,34,633.5,0.0433,0.0655,True
325,8,51,642.4,0.0418,0.0646,True
325,9,20,695.9,0.0338,0.0596,True
325,10,50,723.7,0.0302,0.0573,True
326,1,35,159.4,0.2771,0.2435,True
326,2,25,244.7,0.1971,0.1586,True
326,3,45,302.9,0.1561,0.1282,True
326,4,15,408.3,0.1024,0.0951,True
326,5,14,451.9,0.086,0.0859,True
326,6,34,530.5,0.0628,0.0732,True
326,7,32,670.6,0.0359,0.0579,True
326,8,11,686.4,0.0337,0.0565,True
326,9,51,747.8,0.0263,0.0519,True
326,10,12,787.4,0.0225,0.0493,True
327,1,35,237.3,0.2534,0.1949,True
327,2,25,322.5,0.1802,0.1434,True
327,3,45,380.8,0.1427,0.1215,True
327,4,15,470.3,0.0998,0.0983,True
327,5,34,508.4,0.0857,0.091,True
327,6,14,514.0,0.0838,0.09,True
327,7,32,636.0,0.0514,0.0727,True
327,8,11,700.2,0.0398,0.0661,True
327,9,12,752.8,0.0322,0.0614,True
327,10,51,761.5,0.0311,0.0607,True
328,1,25,291.1,0.1999,0.1583,True
328,2,15,341.7,0.1633,0.1349,True
328,3,35,350.6,0.1575,0.1315,True
328,4,14,385.3,0.1371,0.1196,True
328,5,45,468.6,0.0982,0.0984,True
328,6,11,571.5,0.0651,0.0806,True
328,7,34,614.5,0.0548,0.075,True
328,8,51,632.9,0.0509,0.0728,True
328,9,50,714.1,0.0368,0.0645,True
328,10,32,716.9,0.0364,0.0643,True
329,1,25,247.6,0.1991,0.1654,True
329,2,35,257.7,0.1912,0.1589,True
329,3,15,298.2,0.1627,0.1373,True
329,4,14,341.8,0.1366,0.1198,True
329,5,45,401.2,0.1077,0.1021,True
329,6,11,576.3,0.0535,0.071,True
329,7,34,628.8,0.0433,0.0651,True
329,8,51,637.7,0.0418,0.0642,True
329,9,20,691.2,0.0338,0.0592,True
329,10,50,718.9,0.0302,0.057,True
330,1,25,332.8,0.1862,0.1465,True
330,2,15,376.6,0.1563,0.1294,True
330,3,35,392.3,0.1468,0.1242,True
330,4,14,420.2,0.1313,0.116,True
330,5,45,510.4,0.0915,0.0955,True
330,6,11,546.1,0.0793,0.0893,True
330,7,51,607.5,0.0621,0.0802,True
330,8,34,627.8,0.0572,0.0776,True
330,9,50,688.7,0.0449,0.0708,True
330,10,32,691.5,0.0443,0.0705,True
331,1,24,416.7,0.1918,0.14,True
331,2,37,425.3,0.1854,0.1371,True
331,3,6,523.6,0.1251,0.1114,True
331,4,5,549.3,0.1129,0.1062,True
331,5,12,617.2,0.086,0.0945,True
331,6,34,630.7,0.0815,0.0925,True
331,7,27,714.0,0.0584,0.0817,True
331,8,39,717.8,0.0575,0.0812,True
331,9,32,722.1,0.0566,0.0808,True
331,10,44,780.2,0.0448,0.0747,True
332,1,24,426.4,0.1673,0.1306,True
332,2,37,433.5,0.1626,0.1285,True
332,3,34,473.5,0.1385,0.1176,True
332,4,12,553.2,0.1007,0.1007,True
332,5,44,574.0,0.0927,0.097,True
332,6,39,606.5,0.0814,0.0918,True
332,7,32,630.0,0.0741,0.0884,True
332,8,6,630.6,0.0739,0.0883,True
332,9,5,656.3,0.0667,0.0849,True
332,10,35,770.9,0.0422,0.0722,True
333,1,24,433.1,0.1918,0.1386,True
333,2,37,441.7,0.1854,0.1359,True
333,3,6,540.0,0.1251,0.1112,True
333,4,5,565.6,0.1129,0.1061,True
333,5,12,633.6,0.086,0.0947,True
333,6,34,647.1,0.0815,0.0928,True
333,7,27,730.4,0.0584,0.0822,True
333,8,39,734.2,0.0575,0.0818,True
333,9,32,738.5,0.0566,0.0813,True
333,10,44,796.6,0.0448,0.0754,True
334,1,24,586.2,0.1673,0.123,True
334,2,37,593.3,0.1626,0.1215,True
334,3,34,633.3,0.1385,0.1138,True
334,4,12,713.0,0.1007,0.1011,True
334,5,44,733.8,0.0927,0.0982,True
334,6,39,766.3,0.0814,0.0941,True
334,7,32,789.9,0.0741,0.0913,True
334,8,6,790.5,0.0739,0.0912,True
334,9,5,816.1,0.0667,0.0883,True
334,10,35,930.7,0.0422,0.0775,True
335,1,34,122.5,0.3254,0.308,True
335,2,24,398.3,0.108,0.0947,True
335,3,37,401.9,0.1065,0.0939,True
335,4,35,419.9,0.0991,0.0899,True
335,5,12,430.9,0.0948,0.0876,True
335,6,32,461.4,0.0839,0.0818,True
335,7,45,521.9,0.0659,0.0723,True
335,8,25,540.1,0.0612,0.0699,True
335,9,44,736.6,0.0279,0.0512,True
335,10,11,741.2,0.0274,0.0509,True
336,1,21,409.2,0.199,0.1427,True
336,2,28,436.8,0.1782,0.1337,True
336,3,22,530.8,0.1223,0.11,True
336,4,29,599.3,0.093,0.0974,True
336,5,30,636.8,0.0801,0.0917,True
336,6,5,643.5,0.078,0.0908,True
336,7,6,651.5,0.0755,0.0896,True
336,8,38,698.1,0.0627,0.0837,True
336,9,16,709.4,0.0599,0.0823,True
336,10,17,748.1,0.0513,0.0781,True
337,1,9,340.1,0.1651,0.1362,True
337,2,50,341.5,0.1641,0.1356,True
337,3,33,342.8,0.1633,0.1351,True
337,4,51,414.6,0.1226,0.1118,True
337,5,11,442.0,0.1098,0.1048,True
337,6,14,559.6,0.0686,0.0828,True
337,7,46,599.0,0.0586,0.0773,True
337,8,15,600.9,0.0582,0.0771,True
337,9,20,651.1,0.0476,0.0712,True
337,10,26,681.0,0.0422,0.068,True
338,1,9,325.1,0.1687,0.1393,True
338,2,50,326.6,0.1677,0.1386,True
338,3,33,327.9,0.1668,0.1381,True
338,4,51,399.6,0.1252,0.1133,True
338,5,11,427.1,0.1122,0.106,True
338,6,14,564.8,0.0647,0.0802,True
338,7,46,604.2,0.0552,0.0749,True
338,8,15,606.2,0.0548,0.0747,True
338,9,20,656.4,0.0448,0.069,True
338,10,26,686.3,0.0398,0.066,True
339,1,9,300.3,0.1762,0.1454,True
339,2,50,301.8,0.1752,0.1447,True
339,3,33,303.1,0.1743,0.1441,True
339,4,51,374.8,0.1308,0.1165,True
339,5,11,402.3,0.1172,0.1085,True
339,6,14,589.6,0.0554,0.0741,True
339,7,46,629.0,0.0473,0.0694,True
339,8,15,630.9,0.047,0.0692,True
339,9,20,681.2,0.0384,0.0641,True
339,10,8,682.6,0.0382,0.064,True
340,1,9,240.9,0.1854,0.1581,True
340,2,50,242.4,0.1843,0.1572,True
340,3,33,243.7,0.1834,0.1563,True
340,4,51,315.4,0.1376,0.1208,True
340,5,11,342.9,0.1233,0.1111,True
340,6,8,623.2,0.0402,0.0611,True
340,7,32,632.7,0.0387,0.0602,True
340,8,14,634.2,0.0384,0.0601,True
340,9,13,651.4,0.0359,0.0585,True
340,10,46,673.6,0.0328,0.0566,True
341,1,9,192.1,0.1887,0.1694,True
341,2,50,193.6,0.1876,0.1681,True
341,3,33,194.9,0.1866,0.167,True
341,4,51,266.6,0.1401,0.1221,True
341,5,11,294.1,0.1255,0.1106,True
341,6,8,574.4,0.0409,0.0566,True
341,7,32,583.9,0.0394,0.0557,True
341,8,13,602.6,0.0365,0.054,True
341,9,7,665.7,0.0284,0.0489,True
341,10,14,683.8,0.0264,0.0476,True
342,1,9,221.0,0.1867,0.1623,True
342,2,50,222.5,0.1856,0.1613,True
342,3,33,223.7,0.1847,0.1603,True
342,4,51,295.5,0.1386,0.1214,True
342,5,11,323.0,0.1242,0.1111,True
342,6,8,603.3,0.0405,0.0595,True
342,7,32,612.8,0.0389,0.0585,True
342,8,13,631.5,0.0361,0.0568,True
342,9,14,640.4,0.0349,0.056,True
342,10,46,679.8,0.0298,0.0528,True
343,1,9,197.6,0.1882,0.1679,True
343,2,50,199.1,0.187,0.1666,True
343,3,33,200.4,0.1861,0.1655,True
343,4,51,272.1,0.1397,0.1219,True
343,5,11,299.6,0.1251,0.1107,True
343,6,8,579.9,0.0408,0.0572,True
343,7,32,589.5,0.0392,0.0563,True
343,8,13,608.2,0.0364,0.0545,True
343,9,14,664.0,0.0291,0.05,True
343,10,7,671.2,0.0283,0.0494,True
344,1,21,378.2,0.1634,0.1324,True
344,2,28,405.8,0.1463,0.1234,True
344,3,6,476.9,0.11,0.1049,True
344,4,5,499.8,0.1004,0.1001,True
344,5,22,517.1,0.0937,0.0968,True
344,6,16,524.2,0.0911,0.0955,True
344,7,29,539.5,0.0857,0.0928,True
344,8,17,562.9,0.078,0.0889,True
344,9,30,576.9,0.0738,0.0868,True
344,10,38,638.2,0.0577,0.0784,True
345,1,21,377.8,0.1753,0.1372,True
345,2,28,405.5,0.157,0.1279,True
345,3,6,483.3,0.115,0.1073,True
345,4,5,506.2,0.1049,0.1024,True
345,5,16,523.9,0.0977,0.099,True
345,6,17,562.6,0.0837,0.0921,True
345,7,22,573.0,0.0803,0.0905,True
345,8,29,595.4,0.0734,0.0871,True
345,9,30,632.8,0.0632,0.0819,True
345,10,38,694.1,0.0495,0.0747,True
346,1,21,411.8,0.1642,0.1305,True
346,2,28,439.4,0.147,0.1222,True
346,3,6,450.3,0.1407,0.1193,True
346,4,5,473.2,0.1284,0.1135,True
346,5,16,557.8,0.0916,0.0963,True
346,6,17,596.5,0.0784,0.09,True
346,7,22,606.9,0.0752,0.0885,True
346,8,29,629.3,0.0688,0.0854,True
346,9,30,666.8,0.0592,0.0806,True
346,10,38,728.1,0.0463,0.0738,True
347,1,6,422.8,0.1643,0.1298,True
347,2,21,440.0,0.1534,0.1248,True
347,3,5,445.7,0.1499,0.1232,True
347,4,28,467.6,0.1373,0.1174,True
347,5,16,586.0,0.0855,0.0937,True
347,6,17,624.8,0.0732,0.0879,True
347,7,22,635.1,0.0703,0.0864,True
347,8,29,657.5,0.0643,0.0835,True
347,9,30,695.0,0.0553,0.079,True
347,10,27,738.6,0.0465,0.0743,True
348,1,6,391.9,0.1914,0.142,True
348,2,5,414.7,0.1747,0.1342,True
348,3,21,471.6,0.1391,0.118,True
348,4,28,499.3,0.1246,0.1115,True
348,5,16,617.7,0.0776,0.0901,True
348,6,17,656.4,0.0664,0.0848,True
348,7,22,666.8,0.0637,0.0835,True
348,8,29,689.2,0.0583,0.0808,True
348,9,27,707.6,0.0541,0.0786,True
348,10,30,726.6,0.0502,0.0766,True
349,1,6,364.7,0.2133,0.1525,True
349,2,5,387.5,0.1947,0.1435,True
349,3,21,499.5,0.1244,0.1113,True
349,4,28,527.1,0.1114,0.1055,True
349,5,16,637.0,0.0718,0.0873,True
349,6,17,675.8,0.0615,0.0823,True
349,7,27,680.4,0.0603,0.0817,True
349,8,22,694.7,0.057,0.08,True
349,9,10,710.3,0.0535,0.0783,True
349,10,29,717.0,0.0521,0.0776,True
350,1,6,337.2,0.2291,0.1617,True
350,2,5,360.0,0.2091,0.1514,True
350,3,21,527.8,0.1069,0.1033,True
350,4,28,555.4,0.0957,0.0982,True
350,5,16,609.5,0.0771,0.0894,True
350,6,17,648.3,0.066,0.0841,True
350,7,27,652.9,0.0648,0.0835,True
350,8,10,682.8,0.0575,0.0798,True
350,9,22,722.9,0.049,0.0754,True
350,10,29,745.3,0.0448,0.0731,True
351,1,6,310.6,0.2414,0.1705,True
351,2,5,333.4,0.2203,0.1588,True
351,3,21,555.0,0.0908,0.0954,True
351,4,28,582.7,0.0813,0.0909,True
351,5,16,582.9,0.0812,0.0909,True
351,6,17,621.7,0.0695,0.0852,True
351,7,27,626.3,0.0683,0.0846,True
351,8,10,656.2,0.0606,0.0807,True
351,9,30,731.4,0.0448,0.0724,True
351,10,22,750.2,0.0416,0.0706,True
352,1,6,278.8,0.252,0.1811,True
352,2,5,301.6,0.23,0.1673,True
352,3,16,551.1,0.0848,0.0916,True
352,4,21,587.7,0.0732,0.0859,True
352,5,17,589.9,0.0726,0.0856,True
352,6,27,594.5,0.0713,0.0849,True
352,7,28,615.3,0.0656,0.082,True
352,8,10,624.4,0.0632,0.0808,True
352,9,30,699.7,0.0468,0.0721,True
352,10,48,735.6,0.0405,0.0686,True
353,1,44,422.5,0.2379,0.1532,True
353,2,39,476.6,0.1917,0.1358,True
353,3,24,635.5,0.1015,0.1018,True
353,4,34,637.7,0.1006,0.1015,True
353,5,37,639.1,0.1001,0.1013,True
353,6,12,738.2,0.0673,0.0877,True
353,7,48,768.8,0.0596,0.0842,True
353,8,32,810.6,0.0504,0.0798,True
353,9,6,823.8,0.0478,0.0786,True
353,10,5,849.5,0.0431,0.0762,True
354,1,44,286.3,0.3158,0.2011,True
354,2,39,340.4,0.2544,0.1692,True
354,3,48,632.5,0.0791,0.091,True
354,4,24,697.0,0.0611,0.0826,True
354,5,34,699.2,0.0605,0.0823,True
354,6,37,700.6,0.0602,0.0822,True
354,7,45,750.9,0.0492,0.0767,True
354,8,38,788.6,0.0423,0.073,True
354,9,12,799.7,0.0405,0.072,True
354,10,30,823.3,0.0369,0.0699,True
355,1,44,254.7,0.317,0.2115,True
355,2,39,308.8,0.2553,0.1745,True
355,3,48,600.9,0.0794,0.0896,True
355,4,24,665.4,0.0613,0.081,True
355,5,34,667.6,0.0608,0.0807,True
355,6,37,669.0,0.0604,0.0805,True
355,7,45,738.9,0.0457,0.0729,True
355,8,38,757.0,0.0425,0.0712,True
355,9,12,768.1,0.0407,0.0701,True
355,10,30,791.7,0.037,0.068,True
356,1,44,247.4,0.317,0.2141,True
356,2,39,301.5,0.2553,0.1757,True
356,3,48,593.6,0.0794,0.0892,True
356,4,24,658.1,0.0613,0.0805,True
356,5,34,660.4,0.0608,0.0802,True
356,6,37,661.7,0.0604,0.0801,True
356,7,45,731.7,0.0457,0.0724,True
356,8,38,749.7,0.0425,0.0707,True
356,9,12,760.8,0.0407,0.0696,True
356,10,30,784.4,0.037,0.0675,True
357,1,44,279.6,0.317,0.2035,True
357,2,39,333.7,0.2553,0.1705,True
357,3,48,625.8,0.0794,0.0909,True
357,4,24,690.3,0.0613,0.0824,True
357,5,34,692.5,0.0608,0.0821,True
357,6,37,693.9,0.0604,0.082,True
357,7,45,763.8,0.0457,0.0745,True
357,8,38,781.9,0.0425,0.0728,True
357,9,12,793.0,0.0407,0.0717,True
357,10,30,816.6,0.037,0.0697,True
358,1,44,303.3,0.3158,0.1965,True
358,2,39,357.4,0.2544,0.1667,True
358,3,48,649.5,0.0791,0.0917,True
358,4,24,714.0,0.0611,0.0835,True
358,5,34,716.2,0.0605,0.0832,True
358,6,37,717.6,0.0602,0.083,True
358,7,45,767.9,0.0492,0.0776,True
358,8,38,805.6,0.0423,0.074,True
358,9,12,816.7,0.0405,0.073,True
358,10,30,840.3,0.0369,0.0709,True
359,1,44,336.2,0.3251,0.1909,True
359,2,39,463.9,0.1951,0.1384,True
359,3,45,592.1,0.1168,0.1084,True
359,4,35,704.2,0.0746,0.0911,True
359,5,25,735.6,0.0658,0.0872,True
359,6,48,738.4,0.0651,0.0869,True
359,7,24,852.7,0.0412,0.0753,True
359,8,34,855.0,0.0408,0.0751,True
359,9,37,856.3,0.0406,0.0749,True
359,10,38,894.5,0.0349,0.0718,True
360,1,44,313.5,0.3251,0.1965,True
360,2,39,441.2,0.1951,0.1396,True
360,3,45,569.4,0.1168,0.1082,True
360,4,35,681.5,0.0746,0.0904,True
360,5,25,712.9,0.0658,0.0864,True
360,6,48,715.7,0.0651,0.0861,True
360,7,24,830.0,0.0412,0.0742,True
360,8,34,832.2,0.0408,0.074,True
360,9,37,833.6,0.0406,0.0739,True
360,10,38,871.7,0.0349,0.0707,True
361,1,44,310.2,0.3251,0.1974,True
361,2,39,437.8,0.1951,0.1398,True
361,3,45,566.0,0.1168,0.1082,True
361,4,35,678.2,0.0746,0.0903,True
361,5,25,709.6,0.0658,0.0863,True
361,6,48,712.3,0.0651,0.0859,True
361,7,24,826.7,0.0412,0.0741,True
361,8,34,828.9,0.0408,0.0739,True
361,9,37,830.3,0.0406,0.0737,True
361,10,38,868.4,0.0349,0.0705,True
362,1,44,343.0,0.3125,0.1871,True
362,2,39,470.7,0.1875,0.1364,True
362,3,45,543.7,0.14,0.1181,True
362,4,35,655.8,0.0894,0.0979,True
362,5,25,687.3,0.0789,0.0934,True
362,6,48,745.2,0.0626,0.0861,True
362,7,34,834.0,0.0438,0.077,True
362,8,38,901.3,0.0335,0.0712,True
362,9,30,936.0,0.0292,0.0686,True
362,10,15,999.9,0.0226,0.0642,True
363,1,44,371.9,0.2795,0.173,True
363,2,39,499.5,0.1677,0.1288,True
363,3,45,504.1,0.1647,0.1276,True
363,4,35,616.3,0.1052,0.1044,True
363,5,25,647.7,0.0927,0.0993,True
363,6,48,774.0,0.0559,0.0831,True
363,7,34,793.8,0.0517,0.081,True
363,8,38,930.1,0.03,0.0692,True
363,9,15,960.3,0.0266,0.067,True
363,10,30,964.8,0.0261,0.0667,True
364,1,44,398.6,0.2576,0.1632,True
364,2,45,486.8,0.181,0.1336,True
364,3,39,526.2,0.1546,0.1236,True
364,4,35,599.0,0.1156,0.1086,True
364,5,25,630.4,0.1019,0.1032,True
364,6,34,776.5,0.0568,0.0838,True
364,7,48,800.7,0.0516,0.0813,True
364,8,15,943.0,0.0292,0.069,True
364,9,38,956.8,0.0276,0.068,True
364,10,30,991.5,0.024,0.0656,True
365,1,11,184.2,0.204,0.1861,True
365,2,51,190.3,0.1991,0.1801,True
365,3,50,297.3,0.1297,0.1153,True
365,4,32,359.8,0.1011,0.0953,True
365,5,9,390.9,0.0892,0.0877,True
365,6,12,432.2,0.0756,0.0793,True
365,7,8,479.8,0.0625,0.0714,True
365,8,33,483.8,0.0615,0.0708,True
365,9,7,571.1,0.0434,0.06,True
365,10,37,633.4,0.0338,0.0541,True
366,1,11,163.5,0.204,0.1942,True
366,2,51,169.5,0.1991,0.1872,True
366,3,50,276.6,0.1297,0.1148,True
366,4,32,339.0,0.1011,0.0936,True
366,5,9,370.2,0.0892,0.0858,True
366,6,12,411.5,0.0756,0.0772,True
366,7,8,459.1,0.0625,0.0692,True
366,8,33,463.1,0.0615,0.0685,True
366,9,7,550.4,0.0434,0.0577,True
366,10,37,612.6,0.0338,0.0518,True
367,1,51,128.4,0.2506,0.2534,True
367,2,50,235.4,0.1633,0.1382,True
367,3,11,243.7,0.158,0.1335,True
367,4,9,329.0,0.1123,0.0989,True
367,5,32,419.5,0.0782,0.0776,True
367,6,33,422.0,0.0774,0.0771,True
367,7,12,491.9,0.0585,0.0662,True
367,8,8,560.0,0.0446,0.0581,True
367,9,7,651.3,0.0309,0.05,True
367,10,37,693.1,0.0262,0.047,True
368,1,48,281.5,0.2001,0.1602,True
368,2,5,328.3,0.1659,0.1374,True
368,3,6,337.8,0.1598,0.1335,True
368,4,30,427.1,0.1118,0.1056,True
368,5,38,447.9,0.1029,0.1007,True
368,6,22,558.1,0.0662,0.0808,True
368,7,39,558.2,0.0662,0.0808,True
368,8,29,574.9,0.0619,0.0785,True
368,9,44,694.3,0.0384,0.065,True
368,10,27,783.6,0.0269,0.0576,True
369,1,5,355.1,0.1945,0.1473,True
369,2,6,364.6,0.1873,0.1435,True
369,3,48,372.6,0.1813,0.1404,True
369,4,30,518.2,0.1013,0.1009,True
369,5,38,539.0,0.0932,0.0971,True
369,6,22,649.2,0.06,0.0806,True
369,7,39,649.3,0.06,0.0806,True
369,8,29,666.0,0.0561,0.0785,True
369,9,44,785.4,0.0348,0.0666,True
369,10,27,810.4,0.0315,0.0646,True
370,1,30,352.9,0.1633,0.1351,True
370,2,48,388.8,0.1415,0.1226,True
370,3,5,419.8,0.125,0.1136,True
370,4,6,427.8,0.121,0.1114,True
370,5,22,431.9,0.1191,0.1104,True
370,6,38,432.4,0.1188,0.1103,True
370,7,29,454.3,0.1089,0.1049,True
370,8,39,677.1,0.0446,0.0704,True
370,9,21,772.4,0.0305,0.0617,True
370,10,28,800.1,0.0273,0.0596,True
371,1,5,357.9,0.2142,0.1542,True
371,2,6,367.3,0.2063,0.1502,True
371,3,48,420.4,0.1668,0.1313,True
371,4,30,566.0,0.0932,0.0975,True
371,5,38,586.7,0.0858,0.094,True
371,6,22,696.9,0.0552,0.0792,True
371,7,39,697.1,0.0552,0.0792,True
371,8,29,713.7,0.0516,0.0773,True
371,9,16,795.9,0.0371,0.0693,True
371,10,27,813.1,0.0347,0.0679,True
372,1,5,282.4,0.2232,0.1694,True
372,2,6,291.9,0.2149,0.1639,True
372,3,48,362.0,0.1624,0.1322,True
372,4,30,507.6,0.0907,0.0943,True
372,5,38,528.3,0.0835,0.0906,True
372,6,22,638.5,0.0537,0.0749,True
372,7,39,638.7,0.0537,0.0749,True
372,8,29,655.3,0.0502,0.073,True
372,9,27,737.7,0.0361,0.0649,True
372,10,10,771.2,0.0316,0.062,True
373,1,5,305.4,0.2275,0.1669,True
373,2,6,314.9,0.2191,0.1618,True
373,3,48,394.7,0.1592,0.1291,True
373,4,30,540.3,0.0889,0.0943,True
373,5,38,561.1,0.0818,0.0908,True
373,6,22,671.3,0.0527,0.0759,True
373,7,39,671.4,0.0526,0.0759,True
373,8,29,688.1,0.0492,0.0741,True
373,9,27,760.7,0.0368,0.067,True
373,10,10,794.2,0.0322,0.0642,True
374,1,5,325.8,0.2394,0.1675,True
374,2,6,335.2,0.2305,0.1628,True
374,3,48,446.3,0.1478,0.1223,True
374,4,30,591.9,0.0826,0.0922,True
374,5,38,612.6,0.076,0.0891,True
374,6,22,722.8,0.0489,0.0755,True
374,7,39,723.0,0.0489,0.0755,True
374,8,29,739.6,0.0457,0.0738,True
374,9,16,763.8,0.0415,0.0715,True
374,10,27,781.0,0.0387,0.0699,True
375,1,14,387.9,0.1699,0.1343,True
375,2,15,429.2,0.1441,0.1214,True
375,3,50,474.7,0.1201,0.1097,True
375,4,9,498.8,0.109,0.1044,True
375,5,51,533.0,0.0951,0.0977,True
375,6,11,536.6,0.0937,0.0971,True
375,7,33,556.8,0.0865,0.0936,True
375,8,20,622.4,0.0665,0.0837,True
375,9,25,638.7,0.0623,0.0816,True
375,10,46,680.6,0.0527,0.0765,True
376,1,14,387.9,0.1699,0.1343,True
376,2,15,429.2,0.1441,0.1214,True
376,3,50,474.7,0.1201,0.1097,True
376,4,9,498.8,0.109,0.1044,True
376,5,51,533.0,0.0951,0.0977,True
376,6,11,536.6,0.0937,0.0971,True
376,7,33,556.8,0.0865,0.0936,True
376,8,20,622.4,0.0665,0.0837,True
376,9,25,638.7,0.0623,0.0816,True
376,10,46,680.6,0.0527,0.0765,True
377,1,14,333.9,0.2069,0.1541,True
377,2,15,375.3,0.1754,0.1371,True
377,3,50,527.2,0.0955,0.0976,True
377,4,9,551.3,0.0867,0.0933,True
377,5,20,554.7,0.0856,0.0928,True
377,6,25,584.7,0.0759,0.088,True
377,7,51,585.5,0.0757,0.0879,True
377,8,11,589.1,0.0746,0.0873,True
377,9,33,609.3,0.0688,0.0845,True
377,10,46,665.3,0.055,0.0773,True
378,1,14,380.0,0.175,0.1369,True
378,2,15,421.3,0.1484,0.1235,True
378,3,50,479.8,0.1174,0.1084,True
378,4,9,503.9,0.1066,0.1032,True
378,5,51,538.1,0.093,0.0967,True
378,6,11,541.7,0.0916,0.096,True
378,7,33,561.9,0.0845,0.0926,True
378,8,20,610.4,0.0696,0.0852,True
378,9,25,630.8,0.0642,0.0825,True
378,10,46,695.4,0.0496,0.0748,True
379,1,14,284.6,0.2237,0.1692,True
379,2,15,325.9,0.1897,0.1477,True
379,3,20,505.4,0.0925,0.0953,True
379,4,50,529.7,0.0839,0.0909,True
379,5,25,535.4,0.0821,0.0899,True
379,6,9,553.8,0.0762,0.0869,True
379,7,51,588.0,0.0665,0.0819,True
379,8,11,591.6,0.0655,0.0814,True
379,9,33,611.8,0.0604,0.0787,True
379,10,46,616.0,0.0594,0.0782,True
380,1,14,239.5,0.2545,0.1934,True
380,2,15,281.5,0.2151,0.1645,True
380,3,20,451.3,0.1091,0.1026,True
380,4,25,491.9,0.0927,0.0941,True
380,5,46,561.9,0.0701,0.0824,True
380,6,50,611.1,0.0575,0.0758,True
380,7,35,611.4,0.0575,0.0757,True
380,8,9,636.8,0.0519,0.0727,True
380,9,51,667.3,0.046,0.0694,True
380,10,11,668.5,0.0457,0.0693,True
381,1,11,371.6,0.16,0.1315,True
381,2,51,433.0,0.1252,0.1129,True
381,3,34,459.1,0.1128,0.1064,True
381,4,25,490.7,0.0994,0.0996,True
381,5,35,503.8,0.0943,0.097,True
381,6,50,514.4,0.0904,0.095,True
381,7,32,517.1,0.0895,0.0945,True
381,8,15,534.4,0.0834,0.0914,True
381,9,9,569.6,0.0725,0.0858,True
381,10,14,569.7,0.0725,0.0858,True
382,1,35,204.4,0.257,0.2087,True
382,2,25,289.6,0.1827,0.1473,True
382,3,45,347.8,0.1448,0.1226,True
382,4,34,428.8,0.1047,0.0995,True
382,5,15,517.2,0.0735,0.0825,True
382,6,32,557.1,0.0627,0.0766,True
382,7,14,560.8,0.0618,0.0761,True
382,8,12,673.9,0.0393,0.0633,True
382,9,11,685.3,0.0375,0.0622,True
382,10,37,695.8,0.036,0.0613,True
383,1,35,130.6,0.263,0.2569,True
383,2,25,216.0,0.1868,0.1552,True
383,3,45,247.5,0.1648,0.1355,True
383,4,34,314.7,0.1259,0.1066,True
383,5,15,554.9,0.0482,0.0604,True
383,6,37,582.2,0.0432,0.0576,True
383,7,12,582.4,0.0432,0.0576,True
383,8,32,586.6,0.0424,0.0572,True
383,9,24,588.6,0.0421,0.057,True
383,10,14,598.5,0.0405,0.056,True
384,1,35,124.4,0.2765,0.272,True
384,2,25,231.5,0.1801,0.1462,True
384,3,45,241.3,0.1732,0.1402,True
384,4,34,326.8,0.123,0.1035,True
384,5,15,563.5,0.0477,0.0601,True
384,6,37,596.1,0.0419,0.0568,True
384,7,24,602.5,0.0409,0.0562,True
384,8,12,610.5,0.0396,0.0554,True
384,9,14,614.0,0.039,0.0551,True
384,10,32,620.2,0.0381,0.0546,True
385,1,35,60.8,0.3159,0.4084,True
385,2,25,146.0,0.2247,0.17,True
385,3,45,204.2,0.178,0.1215,True
385,4,34,423.0,0.0742,0.0587,True
